<TICKER> <PER> <DATE> <TIME> <OPEN> <HIGH> <LOW> <CLOSE> <VOL>
EURGBP 1 141201 2341 0.7925500 0.7926000 0.7924500 0.7925200 256
EURGBP 1 141201 2342 0.7925600 0.7926300 0.7924800 0.7926100 51
EURGBP 1 141201 2344 0.7925200 0.7926300 0.7924000 0.7924900 161
EURGBP 1 141201 2345 0.7925800 0.7926300 0.7924000 0.7925900 509
EURGBP 1 141201 2346 0.7926000 0.7926400 0.7924000 0.7925700 420
EURGBP 1 141201 2347 0.7927000 0.7927000 0.7924000 0.7925700 417
EURGBP 1 141201 2348 0.7925700 0.7926200 0.7924000 0.7925900 222
EURGBP 1 141201 2349 0.7927000 0.7927000 0.7924000 0.7925600 377
EURGBP 1 141201 2350 0.7925900 0.7926200 0.7922000 0.7924500 467
EURGBP 1 141201 2351 0.7924700 0.7925300 0.7922000 0.7924500 329
EURGBP 1 141201 2352 0.7924200 0.7925000 0.7923500 0.7924500 348
EURGBP 1 141201 2353 0.7925000 0.7925100 0.7923500 0.7923800 342
EURGBP 1 141201 2354 0.7924700 0.7925700 0.7923000 0.7925300 447
EURGBP 1 141201 2355 0.7925300 0.7925900 0.7924000 0.7925100 84
EURGBP 1 141201 2356 0.7924400 0.7926000 0.7924000 0.7925100 83
EURGBP 1 141201 2357 0.7925300 0.7926000 0.7924500 0.7925200 135
EURGBP 1 141201 2358 0.7925500 0.7926000 0.7924000 0.7924300 257
EURGBP 1 141201 2359 0.7924900 0.7925000 0.7922000 0.7924000 293
EURGBP 1 141202 0000 0.7925000 0.7925000 0.7922000 0.7923600 376
EURGBP 1 141202 0001 0.7923400 0.7924100 0.7922500 0.7923000 367
EURGBP 1 141202 0002 0.7923500 0.7924000 0.7922600 0.7923500 385
EURGBP 1 141202 0003 0.7924000 0.7924300 0.7922600 0.7923900 375
EURGBP 1 141202 0004 0.7924100 0.7924400 0.7922000 0.7924000 302
EURGBP 1 141202 0005 0.7924000 0.7924700 0.7922900 0.7924600 315
EURGBP 1 141202 0006 0.7924600 0.7925000 0.7922000 0.7924300 302
EURGBP 1 141202 0007 0.7924500 0.7925000 0.7922000 0.7923700 198
EURGBP 1 141202 0008 0.7924200 0.7925100 0.7922000 0.7924300 181
EURGBP 1 141202 0009 0.7925000 0.7925300 0.7923600 0.7924600 151
EURGBP 1 141202 0010 0.7923900 0.7925100 0.7923900 0.7925100 19
EURGBP 1 141202 0011 0.7925500 0.7925500 0.7925100 0.7925100 5
